#Electronic_E,Dispersion_E,Dipole_M,Metal_q,HL_Gap,HOMO_Energy,LUMO_Energy,Polarizability,MND
-4384.954737,-0.288256,3.580600,-1.371270,0.138570,-0.125000,0.013570,585.153493,5.000000
-3555.890399,-0.093583,6.257800,0.175960,0.078120,-0.180240,-0.102120,287.850586,5.000000
-4009.516905,-0.210569,2.196700,0.569660,0.084440,-0.152220,-0.067780,533.852753,6.000000
-6891.759631,-0.131846,0.264700,0.144810,0.119600,-0.256260,-0.136660,442.069206,6.000000
-5127.123163,-0.370665,3.778300,-1.278000,0.174580,-0.175060,-0.000480,830.098087,6.000000
-3641.714451,-0.193571,5.058800,-0.509500,0.126760,-0.270450,-0.143690,515.281675,8.000000
-3272.987791,-0.184847,7.282600,0.719150,0.040690,-0.137140,-0.096450,449.917290,3.000000
-4125.580402,-0.269312,2.279100,-0.364450,0.089150,-0.156290,-0.067140,622.916344,6.000000
-2086.601946,-0.040588,0.001400,0.624140,0.139270,-0.139720,-0.000450,132.827019,6.000000
-5891.987056,-0.142558,2.479300,-1.436980,0.147870,-0.135310,0.012560,353.818043,6.000000
-3102.785107,-0.098048,10.923300,0.197510,0.077780,-0.126000,-0.048220,265.067450,6.000000
-5946.440907,-0.197557,2.369500,-0.354580,0.097520,-0.181520,-0.084000,429.743488,4.000000
-3757.433973,-0.246369,0.000300,0.643130,0.074140,-0.150440,-0.076300,648.796552,6.000000
-3940.407456,-0.135263,20.888200,0.996460,0.103100,-0.199080,-0.095980,329.469019,5.000000
-2506.290618,-0.103746,5.410000,-0.250410,0.128610,-0.313680,-0.185070,309.091621,8.000000
-2005.138287,-0.086277,5.742100,0.928310,0.053400,-0.110920,-0.057520,224.354173,4.000000
-4473.073271,-0.181928,10.017100,0.617540,0.084280,-0.197890,-0.113610,442.100251,6.000000
-3157.489906,-0.083419,5.887000,0.188830,0.086070,-0.136540,-0.050470,278.937289,6.000000
-3411.481517,-0.165768,3.170200,-0.777970,0.111120,-0.143630,-0.032510,463.043517,8.000000
-2910.005614,-0.121823,6.473500,-0.812690,0.111060,-0.214030,-0.102970,353.112052,7.000000
-2521.761192,-0.107606,2.593700,-0.659380,0.129720,-0.192180,-0.062460,318.389733,8.000000
-2606.224151,-0.093750,0.526000,-1.050060,0.175390,-0.219380,-0.043990,274.520715,7.000000
-3273.770613,-0.113214,16.814800,0.411380,0.078550,-0.148980,-0.070430,322.255594,6.000000
-4401.434060,-0.207042,3.378800,-1.093910,0.101750,-0.302770,-0.201020,536.836620,6.000000
-4104.169955,-0.183280,6.147400,-0.053760,0.064780,-0.170340,-0.105560,482.886481,5.000000
-2141.801112,-0.048887,3.268000,-0.916480,0.157050,-0.220060,-0.063010,174.547139,7.000000
-2027.363397,-0.053693,3.869900,-0.581120,0.152680,-0.360380,-0.207700,174.412244,8.000000
-3622.261696,-0.187234,2.886000,-0.515670,0.132260,-0.281860,-0.149600,499.136661,8.000000
-2263.542133,-0.062115,0.000700,0.878000,0.106840,-0.142430,-0.035590,208.291321,6.000000
-3555.975599,-0.097461,7.203800,0.588050,0.028680,-0.114880,-0.086200,294.750669,5.000000
-3905.839279,-0.226224,7.246200,0.523990,0.083270,-0.150220,-0.066950,508.043917,4.000000
-3233.210690,-0.141474,4.633100,-0.112100,0.091210,-0.146470,-0.055260,319.875177,4.000000
-2699.522365,-0.108456,3.335600,-0.905500,0.147820,-0.222600,-0.074780,321.153015,7.000000
-3146.442396,-0.123629,8.453500,-0.749730,0.114430,-0.193420,-0.078990,364.964264,6.000000
-3307.978252,-0.113945,3.140600,0.609920,0.112990,-0.179060,-0.066070,333.179720,6.000000
-2880.540390,-0.140151,9.216800,0.358350,0.092850,-0.263150,-0.170300,367.074723,6.000000
-22941.380453,-0.275795,4.325900,-1.650100,0.120650,-0.197410,-0.076760,645.517201,5.000000
-3418.712025,-0.208912,3.028300,0.379950,0.076410,-0.286480,-0.210070,468.656186,5.000000
-2200.502707,-0.042822,6.183800,-0.526290,0.153800,-0.355900,-0.202100,149.578453,8.000000
-2927.362054,-0.105211,5.091800,-0.692010,0.110760,-0.175370,-0.064610,298.882515,8.000000
-3613.904745,-0.188577,1.994200,-0.882920,0.135640,-0.279180,-0.143540,413.748955,7.000000
-2665.290153,-0.067056,0.012900,0.730420,0.080600,-0.179060,-0.098460,221.857521,6.000000
-2469.207721,-0.071427,11.236700,-1.694070,0.135000,-0.178750,-0.043750,207.450971,5.000000
-5140.605613,-0.165537,19.188500,0.900530,0.055560,-0.144980,-0.089420,523.271727,6.000000
-3244.836715,-0.095877,3.011100,-0.542910,0.106390,-0.195210,-0.088820,265.691239,8.000000
-3348.894015,-0.187861,5.440500,0.712560,0.086550,-0.166570,-0.080020,492.927558,5.000000
-2272.132202,-0.056696,3.524800,-0.899230,0.138230,-0.210090,-0.071860,200.879565,7.000000
-3428.263702,-0.144573,12.484900,0.551200,0.120700,-0.292850,-0.172150,354.215744,6.000000
-2918.671896,-0.072050,4.449200,-0.518920,0.019470,-0.321020,-0.301550,216.310545,8.000000
-5276.834603,-0.353534,7.443800,0.310410,0.074010,-0.080080,-0.006070,864.985222,6.000000
-2763.466811,-0.118266,5.788700,-1.581440,0.163250,-0.196340,-0.033090,286.947590,5.000000
-2635.139718,-0.073652,1.447600,0.896440,0.053220,-0.185160,-0.131940,257.125257,6.000000
-7166.966846,-0.104685,15.308500,0.220100,0.069160,-0.150350,-0.081190,325.928044,6.000000
-2997.604526,-0.128655,3.796400,0.705510,0.078290,-0.148880,-0.070590,312.689338,5.000000
-3382.297574,-0.170481,5.171400,-0.673620,0.126990,-0.183100,-0.056110,431.257450,8.000000
-4043.800117,-0.234751,5.644800,-1.110010,0.078770,-0.149020,-0.070250,581.582917,6.000000
-2177.709498,-0.050435,2.383400,-1.501320,0.109480,-0.222240,-0.112760,171.989501,6.000000
-4563.104353,-0.058674,5.419000,-0.846630,0.158650,-0.243320,-0.084670,212.840456,8.000000
-2942.428297,-0.098313,7.846800,-0.142480,0.079080,-0.300650,-0.221570,251.223550,6.000000
-3527.470832,-0.192894,3.205600,-0.408120,0.126920,-0.274160,-0.147240,486.268481,8.000000
-3472.220712,-0.213778,5.468100,0.754970,0.050790,-0.116830,-0.066040,509.531723,4.000000
-2383.193621,-0.105074,4.724100,-0.846150,0.105160,-0.189730,-0.084570,277.246321,7.000000
-4413.673107,-0.196442,8.682700,-1.056800,0.096030,-0.171770,-0.075740,503.882184,5.000000
-2747.938035,-0.085479,0.582600,-0.792710,0.105760,-0.185600,-0.079840,259.329592,7.000000
-2020.537579,-0.069011,8.258200,0.230080,0.131690,-0.281390,-0.149700,210.861123,10.000000
-3498.386554,-0.216966,0.004200,0.169010,0.082920,-0.169600,-0.086680,556.847324,6.000000
-2191.394210,-0.038904,5.601600,-0.120920,0.101560,-0.225230,-0.123670,148.320264,8.000000
-13299.909492,-0.188919,0.005300,0.340550,0.055740,-0.146560,-0.090820,585.115812,6.000000
-3859.153869,-0.132132,3.149300,-0.676100,0.130910,-0.200690,-0.069780,376.863332,8.000000
-2737.192536,-0.094296,2.839800,-0.900910,0.102320,-0.196820,-0.094500,284.925243,7.000000
-2661.352734,-0.101032,3.669300,-0.380950,0.138880,-0.323610,-0.184730,300.203305,8.000000
-4019.029204,-0.203749,12.999700,0.384990,0.064310,-0.132220,-0.067910,478.409453,6.000000
-3972.811498,-0.239531,8.625300,-0.663900,0.087970,-0.158810,-0.070840,616.711071,8.000000
-4361.060799,-0.224073,6.989100,-0.867280,0.134600,-0.189290,-0.054690,560.081681,7.000000
-2885.891695,-0.092315,4.940000,-0.780010,0.127680,-0.214770,-0.087090,280.546911,7.000000
-4340.386767,-0.288146,6.129700,0.788350,0.069030,-0.156030,-0.087000,693.709955,5.000000
-3001.199608,-0.131479,8.331000,-1.006800,0.079600,-0.182970,-0.103370,354.211858,6.000000
-2707.127811,-0.078585,6.922300,-0.782440,0.132370,-0.325790,-0.193420,250.988983,6.000000
-3423.143426,-0.162203,0.012600,0.130410,0.081200,-0.177880,-0.096680,475.428259,6.000000
-4411.502379,-0.182189,12.798700,0.499850,0.086670,-0.177290,-0.090620,434.965948,6.000000
-3402.823704,-0.154940,1.701100,0.035920,0.067620,-0.165330,-0.097710,356.199975,4.000000
-2880.158817,-0.091018,4.978200,0.663220,0.061540,-0.161960,-0.100420,216.250949,4.000000
-3561.141932,-0.213025,1.182700,0.166250,0.045590,-0.147110,-0.101520,498.689851,4.000000
-2849.831093,-0.144200,3.502400,-0.182610,0.065190,-0.126420,-0.061230,333.756223,6.000000
-4471.312919,-0.201320,0.383400,0.324100,0.054910,-0.147050,-0.092140,672.653494,6.000000
-2143.055093,-0.052744,2.811000,-0.984600,0.163960,-0.219790,-0.055830,174.944575,7.000000
-3143.512029,-0.084524,7.763400,0.185930,0.075160,-0.159200,-0.084040,228.006239,4.000000
-2526.098923,-0.093066,5.050900,-0.909460,0.112450,-0.204110,-0.091660,295.402080,7.000000
-3661.150420,-0.082079,5.038900,-0.810130,0.138660,-0.195130,-0.056470,274.603704,6.000000
-2470.762868,-0.102423,3.874000,-0.511110,0.144900,-0.334680,-0.189780,290.345954,8.000000
-3362.399721,-0.114454,7.017400,-0.734320,0.145700,-0.305360,-0.159660,302.993411,9.000000
-2415.625775,-0.053957,9.363700,-1.086660,0.109100,-0.187760,-0.078660,197.102221,6.000000
-4705.822520,-0.228631,2.595300,-0.631340,0.116850,-0.291750,-0.174900,538.180383,8.000000
-4549.304668,-0.220965,3.494200,-1.767180,0.076110,-0.115040,-0.038930,477.702249,5.000000
-7208.967886,-0.158391,0.000200,0.270000,0.121610,-0.218750,-0.097140,470.226500,6.000000
-3542.444628,-0.128175,20.414300,0.867910,0.030920,-0.143530,-0.112610,413.941324,6.000000
-2007.725200,-0.054940,7.494700,0.742430,0.079100,-0.289320,-0.210220,166.946481,5.000000
-4430.293567,-0.229031,8.189500,-0.879840,0.116330,-0.164300,-0.047970,538.134706,6.000000
-2823.644975,-0.130657,9.937200,0.411060,0.074290,-0.149790,-0.075500,368.491715,6.000000
-3491.198239,-0.089308,7.559900,0.679630,0.093470,-0.183170,-0.089700,251.023845,6.000000
-2881.763967,-0.057685,6.639700,0.201590,0.081430,-0.158050,-0.076620,191.322655,5.000000
-2409.864142,-0.073656,3.523900,-0.929870,0.143480,-0.218030,-0.074550,231.096417,7.000000
-2410.705853,-0.105054,2.891900,0.549100,0.109590,-0.278590,-0.169000,275.869279,5.000000
-2714.948937,-0.104528,12.062400,0.436610,0.084800,-0.149690,-0.064890,270.370593,5.000000
-3139.541975,-0.170920,1.601000,0.965660,0.054250,-0.150740,-0.096490,413.114037,3.000000
-3719.335471,-0.172624,4.073500,0.363700,0.087790,-0.152880,-0.065090,435.996224,4.000000
-2403.644499,-0.063069,5.022100,-0.228710,0.130100,-0.221550,-0.091450,225.149458,8.000000
-2918.297108,-0.104771,14.038800,0.757760,0.109310,-0.301720,-0.192410,238.752115,5.000000
-2878.100570,-0.137489,2.278400,-0.403770,0.087390,-0.124370,-0.036980,381.782414,5.000000
-4613.488860,-0.183640,5.841300,0.406700,0.086460,-0.156240,-0.069780,496.447062,4.000000
-3187.669628,-0.080054,1.446300,0.198580,0.025540,-0.212550,-0.187010,265.475576,5.000000
-2716.123491,-0.141626,5.318200,-0.097830,0.084060,-0.135450,-0.051390,359.728707,7.000000
-2730.070101,-0.160734,4.893200,0.620480,0.054130,-0.121170,-0.067040,406.501824,3.000000
-3384.661612,-0.194203,17.794700,0.129190,0.105940,-0.316950,-0.211010,482.083085,6.000000
-4053.681211,-0.181566,4.772600,-0.641460,0.099780,-0.198510,-0.098730,450.526876,8.000000
-2427.001491,-0.064830,5.500200,-1.626380,0.164150,-0.202340,-0.038190,185.073719,5.000000
-2576.256761,-0.129350,6.494400,0.244910,0.058830,-0.118320,-0.059490,354.052938,7.000000
-3174.828962,-0.134969,7.709900,-0.613190,0.097910,-0.171600,-0.073690,371.336262,6.000000
-5003.133285,-0.127248,7.207200,0.325890,0.095390,-0.261480,-0.166090,310.459047,6.000000
-3408.272816,-0.160151,7.008300,-1.164240,0.125810,-0.172970,-0.047160,399.848000,6.000000
-2913.852447,-0.130484,9.372700,-1.751390,0.157560,-0.188740,-0.031180,326.654814,5.000000
-3852.860767,-0.221574,10.973200,-0.669290,0.084560,-0.166270,-0.081710,549.833558,8.000000
-2628.658600,-0.033372,3.829700,-0.817280,0.162350,-0.225230,-0.062880,132.153815,8.000000
-3545.265219,-0.222243,3.173200,0.735600,0.045500,-0.154240,-0.108740,502.311779,3.000000
-3844.055197,-0.187972,4.556800,0.011580,0.087450,-0.166360,-0.078910,480.863911,5.000000
-4293.331187,-0.199234,4.863200,0.300940,0.083110,-0.163660,-0.080550,540.928634,4.000000
-2732.429409,-0.089949,3.798900,-0.763460,0.159960,-0.208540,-0.048580,267.660566,8.000000
-2222.610179,-0.067346,3.558300,-0.939240,0.163680,-0.213910,-0.050230,218.285057,7.000000
-4706.169772,-0.204742,3.756200,0.089970,0.102050,-0.203530,-0.101480,595.916029,6.000000
-1915.294934,-0.044930,3.873100,-0.990750,0.160770,-0.203150,-0.042380,145.351616,7.000000
-2855.251395,-0.106228,0.478600,0.409840,0.082530,-0.155000,-0.072470,355.464317,6.000000
-3145.131119,-0.072131,1.905400,0.566020,0.033090,-0.098110,-0.065020,224.418206,7.000000
-2701.378083,-0.129986,3.929200,-0.338580,0.066230,-0.146220,-0.079990,352.693915,5.000000
-3695.935200,-0.126626,2.155800,0.351470,0.095820,-0.139890,-0.044070,397.590889,6.000000
-3113.217332,-0.163787,5.208400,-0.606090,0.145880,-0.306110,-0.160230,432.139184,8.000000
-4151.735435,-0.232233,4.946100,-1.390320,0.124930,-0.178340,-0.053410,575.893813,6.000000
-1953.358103,-0.042466,4.697000,-0.432100,0.128150,-0.203660,-0.075510,156.017490,8.000000
-3332.451998,-0.155405,2.653400,-0.468610,0.107600,-0.167410,-0.059810,439.799104,8.000000
-4183.782176,-0.150050,17.630100,0.939350,0.112090,-0.186680,-0.074590,383.284755,6.000000
-3162.990273,-0.074847,4.823200,-0.738990,0.132220,-0.232320,-0.100100,239.157934,8.000000
-3712.156489,-0.186962,6.057400,-0.518590,0.095420,-0.297510,-0.202090,496.756731,8.000000
-3449.049056,-0.147137,7.518400,0.643670,0.066430,-0.129500,-0.063070,354.327985,5.000000
-4458.974470,-0.291691,8.766100,1.016180,0.062690,-0.135970,-0.073280,666.502847,3.000000
-3275.347307,-0.163768,0.357500,0.256700,0.056610,-0.170680,-0.114070,462.445515,6.000000
-3159.207216,-0.113645,7.593200,0.552300,0.080020,-0.114460,-0.034440,277.109718,5.000000
-2630.797623,-0.130807,3.258100,0.875120,0.072750,-0.157830,-0.085080,343.007316,4.000000
-3305.127461,-0.159606,4.488700,-0.848890,0.134550,-0.215610,-0.081060,396.005526,8.000000
-3667.046477,-0.162625,6.042900,0.408760,0.080700,-0.157160,-0.076460,506.233830,6.000000
-4279.489246,-0.236433,7.545600,0.239890,0.064690,-0.174400,-0.109710,594.158388,5.000000
-3109.464760,-0.096393,4.107100,0.999030,0.059780,-0.022220,0.037560,286.575907,3.000000
-4227.931469,-0.168369,0.097600,-1.615880,0.157970,-0.165600,-0.007630,470.883248,6.000000
-3937.614213,-0.206498,3.375000,-0.441690,0.109090,-0.152760,-0.043670,500.935001,8.000000
-3530.684258,-0.114484,0.083400,0.351840,0.049890,-0.140800,-0.090910,366.339182,6.000000
-2801.172610,-0.110569,11.062400,0.463690,0.079740,-0.257220,-0.177480,283.249247,6.000000
-3130.751797,-0.136427,8.140200,0.395930,0.082280,-0.173760,-0.091480,416.212865,6.000000
-3492.382013,-0.093897,1.864900,-0.918900,0.125780,-0.066410,0.059370,320.430648,6.000000
-4593.425284,-0.318391,7.897800,-0.272610,0.142920,-0.171430,-0.028510,716.947843,6.000000
-2119.776760,-0.113404,3.058600,-0.642890,0.135400,-0.174240,-0.038840,263.449291,11.000000
-2705.033268,-0.077863,1.054100,-0.563400,0.106060,-0.179030,-0.072970,248.625841,8.000000
-2330.250550,-0.053528,2.239200,-0.976860,0.119400,-0.219160,-0.099760,192.744299,7.000000
-3627.555055,-0.154735,4.531500,-0.935450,0.133390,-0.207640,-0.074250,418.819313,6.000000
-4071.077356,-0.168936,14.872600,0.301300,0.031040,-0.159510,-0.128470,519.535779,6.000000
-3283.829189,-0.126349,3.769300,-1.252840,0.128820,-0.339200,-0.210380,358.370697,5.000000
-3159.876391,-0.155044,3.117800,-0.736990,0.110790,-0.172680,-0.061890,431.248261,7.000000
-3264.289917,-0.227261,6.970700,0.850440,0.082710,-0.166470,-0.083760,509.294510,4.000000
-3177.993139,-0.203221,5.808200,0.008960,0.078180,-0.139350,-0.061170,483.231258,7.000000
-3468.787789,-0.168135,11.060600,0.692820,0.079480,-0.129090,-0.049610,446.384679,5.000000
-2779.279659,-0.116569,3.072600,-0.969050,0.109300,-0.177430,-0.068130,351.322691,6.000000
-3192.630095,-0.134419,7.884900,-0.937360,0.149010,-0.214880,-0.065870,375.264351,7.000000
-2716.464138,-0.112581,1.425300,-0.863670,0.094460,-0.176560,-0.082100,332.245896,7.000000
-4792.805397,-0.220915,7.139800,0.807130,0.043500,-0.140890,-0.097390,560.536258,4.000000
-2872.516107,-0.113748,7.995400,-0.995140,0.136870,-0.314690,-0.177820,337.805390,7.000000
-4552.279460,-0.273793,0.003800,-1.038610,0.101150,-0.203330,-0.102180,743.289795,6.000000
-3275.089519,-0.174631,0.580900,0.462300,0.057570,-0.151220,-0.093650,474.717534,6.000000
-3191.551427,-0.084736,11.361400,0.324590,0.078980,-0.120830,-0.041850,265.630332,6.000000
-3439.306472,-0.099434,1.293000,-1.415410,0.117170,-0.158390,-0.041220,279.759720,6.000000
-8477.512245,-0.224666,3.822500,0.325760,0.056460,-0.147470,-0.091010,683.961242,6.000000
-8245.107648,-0.096864,12.165900,0.683190,0.060700,-0.143800,-0.083100,299.783320,5.000000
-2236.411909,-0.060265,3.562700,-0.902260,0.121160,-0.206670,-0.085510,191.635704,7.000000
-3053.682553,-0.130182,4.641400,-0.614750,0.108770,-0.168790,-0.060020,354.655914,8.000000
-3127.347516,-0.059000,6.269000,0.315660,0.060740,-0.211390,-0.150650,170.110618,4.000000
-8384.853187,-0.149961,5.541600,0.343830,0.076210,-0.171230,-0.095020,502.972634,6.000000
-4431.722516,-0.052376,4.179400,-0.466830,0.073590,-0.168650,-0.095060,217.087748,8.000000
-2752.568451,-0.097544,5.651000,-1.638850,0.151080,-0.204390,-0.053310,280.677518,5.000000
-3703.811728,-0.220542,1.818900,-0.660110,0.107100,-0.144470,-0.037370,545.029093,8.000000
-2088.716162,-0.062960,4.905700,-0.276110,0.099280,-0.337890,-0.238610,201.293539,8.000000
-4157.776941,-0.151209,0.001800,0.857570,0.030600,-0.211030,-0.180430,460.946737,6.000000
-4160.433850,-0.143007,16.804800,1.007640,0.080930,-0.153050,-0.072120,354.673793,5.000000
-2584.240677,-0.101037,4.667700,-1.284660,0.175010,-0.200250,-0.025240,283.916108,10.000000
-10090.541622,-0.352794,0.006800,-0.937710,0.105940,-0.158640,-0.052700,799.480999,6.000000
-4731.606103,-0.303502,3.262000,-1.686760,0.130130,-0.173080,-0.042950,699.320168,6.000000
-2766.836146,-0.114922,2.185600,-0.719090,0.128920,-0.185250,-0.056330,327.162125,7.000000
-3221.632080,-0.156698,5.577900,-0.885350,0.121770,-0.186670,-0.064900,424.716810,7.000000
-3099.028656,-0.212611,5.288000,0.942250,0.061660,-0.123340,-0.061680,498.067236,4.000000
-3013.549747,-0.090822,4.797100,-0.987290,0.161260,-0.234250,-0.072990,269.956198,7.000000
-3949.803524,-0.185517,5.252100,-1.029610,0.115570,-0.264500,-0.148930,465.577717,7.000000
-2520.460914,-0.111692,0.842000,0.276020,0.057300,-0.099080,-0.041780,324.428552,6.000000
-3725.206691,-0.114873,2.910800,-1.167110,0.107340,-0.168470,-0.061130,332.362176,6.000000
-4567.061074,-0.288544,2.936400,0.354330,0.058970,-0.045400,0.013570,686.670531,3.000000
-2981.093857,-0.128938,3.299100,-0.665630,0.136490,-0.178020,-0.041530,336.334526,8.000000
-3562.694669,-0.127377,8.634200,0.845030,0.019320,-0.182690,-0.163370,395.792583,4.000000
-2996.423316,-0.147239,0.965700,-1.500930,0.148430,-0.157990,-0.009560,318.048003,5.000000
-3452.656146,-0.146582,2.418100,-1.456020,0.137320,-0.146360,-0.009040,368.225872,6.000000
-2801.423696,-0.122540,2.347200,-0.472930,0.145700,-0.327850,-0.182150,291.910728,8.000000
-3383.725141,-0.130038,1.662400,-0.971970,0.120710,-0.163890,-0.043180,358.580710,7.000000
-3078.399240,-0.071224,3.173400,-0.331920,0.112630,-0.178600,-0.065970,231.522476,8.000000
-4559.041599,-0.038156,3.714100,-0.914420,0.147790,-0.234140,-0.086350,147.976452,7.000000
-3511.443525,-0.194232,1.136800,-0.778240,0.147390,-0.301500,-0.154110,484.710875,8.000000
-2728.727239,-0.084571,8.385300,-0.750780,0.122960,-0.195410,-0.072450,258.187886,6.000000
-2702.743056,-0.088263,5.028400,-0.822530,0.125960,-0.211350,-0.085390,270.454711,8.000000
-5964.040969,-0.280633,4.540800,0.380910,0.077370,-0.182990,-0.105620,716.219187,6.000000
-4078.466814,-0.106511,6.792600,-1.091640,0.121610,-0.189680,-0.068070,336.116023,6.000000
-3232.579930,-0.229543,0.722000,0.782470,0.072360,-0.134620,-0.062260,546.182346,2.000000
-3296.749664,-0.158195,1.433000,-0.849560,0.151940,-0.323000,-0.171060,415.339259,8.000000
-4446.215526,-0.201317,5.714400,-0.187110,0.080920,-0.153960,-0.073040,503.212028,4.000000
-4648.706902,-0.353526,8.587800,0.684090,0.077830,-0.162890,-0.085060,855.757899,6.000000
-1987.091080,-0.034608,2.982700,-0.900240,0.149960,-0.226140,-0.076180,133.773216,7.000000
-4071.077058,-0.168887,14.835800,0.302140,0.031210,-0.159560,-0.128350,519.538675,6.000000
-2265.490017,-0.091308,12.802400,0.312890,0.103600,-0.181550,-0.077950,265.538341,6.000000
-3598.117635,-0.219946,3.210500,-1.310970,0.092070,-0.162160,-0.070090,547.253943,6.000000
-2646.175231,-0.100306,3.292900,-0.748850,0.104020,-0.190780,-0.086760,336.062301,7.000000
-2182.352863,-0.058728,3.852000,-0.982770,0.167330,-0.216660,-0.049330,186.670809,7.000000
